Fecha Hora Temperatura(ºC) Distancia(mm) Madera
2025/1/22 9:37:31 20.19 294.00 0
2025/1/22 9:37:31 20.07 294.00 0
2025/1/22 9:37:32 20.15 294.00 0
2025/1/22 9:37:32 20.15 294.00 0
2025/1/22 9:37:32 20.23 294.00 0
2025/1/22 9:37:32 20.11 294.00 0
2025/1/22 9:37:33 20.17 294.00 0
2025/1/22 9:37:33 20.05 294.00 0
2025/1/22 9:37:33 20.13 294.00 0
2025/1/22 9:37:33 20.15 294.00 0
2025/1/22 9:37:34 20.07 294.00 0
2025/1/22 9:37:34 20.05 294.00 0
2025/1/22 9:37:34 20.15 294.00 0
2025/1/22 9:37:34 20.13 294.00 0
2025/1/22 9:37:35 20.15 294.00 0
2025/1/22 9:37:35 20.19 294.00 0
2025/1/22 9:37:35 20.15 294.00 0
2025/1/22 9:37:35 20.19 294.00 0
2025/1/22 9:37:35 20.07 294.00 0
2025/1/22 9:37:36 20.03 294.00 0
2025/1/22 9:37:36 20.21 294.00 0
2025/1/22 9:37:36 20.21 294.00 0
2025/1/22 9:37:36 20.17 294.00 0
2025/1/22 9:37:37 20.21 294.00 0
2025/1/22 9:37:37 20.23 294.00 0
2025/1/22 9:37:37 20.11 294.00 0
2025/1/22 9:37:37 20.15 294.00 0
2025/1/22 9:37:38 20.19 294.00 0
2025/1/22 9:37:38 20.13 294.00 0
2025/1/22 9:37:38 20.01 294.00 0
2025/1/22 9:37:38 20.09 294.00 0
2025/1/22 9:37:39 20.17 294.00 0
2025/1/22 9:37:39 20.09 294.00 0
2025/1/22 9:37:39 20.19 294.00 0
2025/1/22 9:37:39 20.15 294.00 0
2025/1/22 9:37:39 20.09 294.00 0
2025/1/22 9:37:40 20.21 294.00 0
2025/1/22 9:37:40 20.15 294.00 0
2025/1/22 9:37:40 20.15 294.00 0
2025/1/22 9:37:40 20.13 294.00 0
2025/1/22 9:37:41 20.15 294.00 0
2025/1/22 9:37:41 20.11 294.00 0
2025/1/22 9:37:41 20.11 294.00 0
2025/1/22 9:37:41 20.13 294.00 0
2025/1/22 9:37:42 20.17 294.00 0
2025/1/22 9:37:42 20.21 294.00 0
2025/1/22 9:37:42 20.21 294.00 0
2025/1/22 9:37:43 20.11 294.00 0
2025/1/22 9:37:43 20.15 294.00 0
2025/1/22 9:37:43 20.13 294.00 0
2025/1/22 9:37:43 20.13 294.00 0
2025/1/22 9:37:43 20.17 294.00 0
2025/1/22 9:37:44 20.09 294.00 0
2025/1/22 9:37:44 20.21 294.00 0
2025/1/22 9:37:44 20.15 294.00 0
2025/1/22 9:37:44 20.13 294.00 0
2025/1/22 9:37:45 20.17 294.00 0
2025/1/22 9:37:45 20.19 294.00 0
2025/1/22 9:37:45 20.11 294.00 0
2025/1/22 9:37:11 20.17 296.00 0
2025/1/22 9:37:11 20.17 296.00 0
2025/1/22 9:37:12 20.09 295.00 0
2025/1/22 9:37:12 20.15 295.00 0
2025/1/22 9:37:12 20.15 295.00 0
2025/1/22 9:37:12 20.19 295.00 0
2025/1/22 9:37:12 20.17 294.00 0
2025/1/22 9:37:13 20.17 294.00 0
2025/1/22 9:37:13 20.19 294.00 0
2025/1/22 9:37:13 20.25 294.00 0
2025/1/22 9:37:13 20.13 294.00 0
2025/1/22 9:37:14 20.13 294.00 0
2025/1/22 9:37:14 20.15 294.00 0
2025/1/22 9:37:14 20.05 294.00 0
2025/1/22 9:37:14 20.09 294.00 0
2025/1/22 9:37:15 20.17 295.00 0
2025/1/22 9:37:15 20.19 295.00 0
2025/1/22 9:37:15 20.17 295.00 0
2025/1/22 9:37:15 20.09 295.00 0
2025/1/22 9:37:16 20.11 295.00 0
2025/1/22 9:37:16 20.27 295.00 0
2025/1/22 9:37:16 20.19 294.00 0
2025/1/22 9:37:16 20.07 294.00 0
2025/1/22 9:37:17 20.15 294.00 0
2025/1/22 9:37:17 20.25 294.00 0
2025/1/22 9:37:17 20.19 294.00 0
2025/1/22 9:37:17 20.15 294.00 0
2025/1/22 9:37:17 20.19 294.00 0
2025/1/22 9:37:18 20.11 294.00 0
2025/1/22 9:37:18 20.09 294.00 0
2025/1/22 9:37:18 20.15 294.00 0
2025/1/22 9:37:18 20.19 294.00 0
2025/1/22 9:37:19 20.15 294.00 0
2025/1/22 9:37:19 20.31 294.00 0
2025/1/22 9:37:19 20.17 294.00 0
2025/1/22 9:37:19 20.07 294.00 0
2025/1/22 9:37:20 20.21 294.00 0
2025/1/22 9:37:20 20.15 294.00 0
2025/1/22 9:37:20 20.17 294.00 0
2025/1/22 9:37:20 20.15 294.00 0
2025/1/22 9:37:21 20.17 294.00 0
2025/1/22 9:37:21 20.29 294.00 0
2025/1/22 9:37:21 20.17 294.00 0
2025/1/22 9:37:21 20.23 294.00 0
2025/1/22 9:37:21 20.15 294.00 0
2025/1/22 9:37:22 20.15 294.00 0
2025/1/22 9:37:22 20.17 294.00 0
2025/1/22 9:37:22 20.17 294.00 0
2025/1/22 9:37:22 20.17 294.00 0
2025/1/22 9:37:23 20.15 294.00 0
2025/1/22 9:37:23 20.17 294.00 0
2025/1/22 9:37:23 20.13 294.00 0
2025/1/22 9:37:23 20.21 294.00 0
2025/1/22 9:37:24 20.11 294.00 0
2025/1/22 9:37:24 20.21 294.00 0
2025/1/22 9:37:24 20.09 294.00 0
2025/1/22 9:37:24 20.19 294.00 0
2025/1/22 9:37:25 20.13 294.00 0
2025/1/22 9:37:25 20.19 294.00 0
2025/1/22 9:37:25 20.21 294.00 0
2025/1/22 9:37:25 20.17 294.00 0
2025/1/22 9:37:25 20.17 294.00 0
2025/1/22 9:37:26 20.15 294.00 0
2025/1/22 9:37:26 20.15 295.00 0
2025/1/22 9:37:26 20.15 294.00 0
2025/1/22 9:37:26 20.15 294.00 0
2025/1/22 9:37:27 20.11 294.00 0
2025/1/22 9:37:27 20.13 294.00 0
2025/1/22 9:37:27 20.13 294.00 0
2025/1/22 9:37:27 20.15 293.00 0
2025/1/22 9:37:28 20.17 293.00 0
2025/1/22 9:37:28 20.11 294.00 0
2025/1/22 9:37:28 20.13 294.00 0
2025/1/22 9:37:28 20.19 294.00 0
2025/1/22 9:37:29 20.21 294.00 0
2025/1/22 9:37:29 20.11 294.00 0
2025/1/22 9:37:29 20.13 294.00 0
2025/1/22 9:37:29 20.15 295.00 0
2025/1/22 9:37:29 20.13 294.00 0
2025/1/22 9:37:30 20.15 294.00 0
2025/1/22 9:37:30 20.09 294.00 0
2025/1/22 9:37:30 20.13 294.00 0
2025/1/22 9:37:30 20.09 294.00 0
2025/1/22 9:37:31 20.09 294.00 0
2025/1/22 9:37:31 20.15 294.00 0
2025/1/22 9:37:31 20.09 294.00 0
2025/1/22 9:37:31 20.15 294.00 0
2025/1/22 9:37:32 20.15 294.00 0
2025/1/22 9:37:32 20.17 294.00 0
2025/1/22 9:37:32 20.13 294.00 0
2025/1/22 9:37:32 20.15 293.00 0
2025/1/22 9:37:33 20.15 293.00 0
2025/1/22 9:37:33 20.11 294.00 0
2025/1/22 9:37:33 20.15 294.00 0
2025/1/22 9:37:33 20.11 294.00 0
2025/1/22 9:37:33 20.15 294.00 0
2025/1/22 9:37:34 20.15 294.00 0
2025/1/22 9:37:34 20.13 294.00 0
2025/1/22 9:37:34 20.09 294.00 0
2025/1/22 9:37:34 20.15 294.00 0
2025/1/22 9:37:35 20.17 294.00 0
2025/1/22 9:37:35 20.13 294.00 0
2025/1/22 9:37:35 20.19 294.00 0
2025/1/22 9:37:35 20.15 294.00 0
2025/1/22 9:37:36 20.13 294.00 0
2025/1/22 9:37:36 20.19 294.00 0
2025/1/22 9:37:36 20.13 294.00 0
2025/1/22 9:37:36 20.17 294.00 0
2025/1/22 9:37:37 20.15 294.00 0
2025/1/22 9:37:37 20.15 294.00 0
2025/1/22 9:37:37 20.15 294.00 0
2025/1/22 9:37:37 20.21 294.00 0
2025/1/22 9:37:37 20.17 294.00 0
2025/1/22 9:37:38 20.19 294.00 0
2025/1/22 9:37:38 20.13 294.00 0
2025/1/22 9:37:38 20.19 294.00 0
2025/1/22 9:37:38 20.23 293.00 0
2025/1/22 9:37:39 20.17 293.00 0
2025/1/22 9:37:39 20.15 293.00 0
2025/1/22 9:37:39 20.19 294.00 0
2025/1/22 9:37:39 20.15 294.00 0
2025/1/22 9:37:40 20.17 294.00 0
2025/1/22 9:37:40 20.17 294.00 0
2025/1/22 9:37:40 20.13 294.00 0
2025/1/22 9:37:40 20.17 294.00 0
2025/1/22 9:37:41 20.09 294.00 0
2025/1/22 9:37:41 20.25 294.00 0
2025/1/22 9:37:41 20.15 294.00 0
2025/1/22 9:37:41 20.19 294.00 0
2025/1/22 9:37:42 20.15 294.00 0
2025/1/22 9:37:42 20.19 294.00 0
2025/1/22 9:37:42 20.07 294.00 0
2025/1/22 9:37:42 20.15 294.00 0
2025/1/22 9:37:42 20.15 294.00 0
2025/1/22 9:37:43 20.15 294.00 0
2025/1/22 9:37:43 20.15 294.00 0
2025/1/22 9:37:43 20.19 294.00 0
2025/1/22 9:37:43 20.25 294.00 0
2025/1/22 9:37:44 20.15 294.00 0
2025/1/22 9:37:44 20.19 294.00 0
2025/1/22 9:37:44 20.17 294.00 0
2025/1/22 9:37:44 20.17 294.00 0
2025/1/22 9:37:45 20.17 294.00 0
2025/1/22 9:37:45 20.13 294.00 0
2025/1/22 9:37:45 20.15 293.00 0
2025/1/22 9:37:45 20.13 293.00 0
2025/1/22 9:37:46 20.19 293.00 0
2025/1/22 9:37:46 20.17 293.00 0
2025/1/22 9:37:46 20.17 293.00 0
2025/1/22 9:37:46 20.15 293.00 0
2025/1/22 9:37:46 20.21 293.00 0
2025/1/22 9:37:47 20.17 293.00 0
2025/1/22 9:37:47 20.19 293.00 0
2025/1/22 9:37:47 20.17 294.00 0
2025/1/22 9:37:47 20.07 294.00 0
2025/1/22 9:37:48 20.13 294.00 0
2025/1/22 9:37:48 20.27 294.00 0
2025/1/22 9:37:48 20.17 294.00 0
2025/1/22 9:37:48 20.29 294.00 0
2025/1/22 9:37:49 20.11 294.00 0
2025/1/22 9:37:49 20.15 294.00 0
2025/1/22 9:37:49 20.25 294.00 0
2025/1/22 9:37:49 20.15 294.00 0
2025/1/22 9:37:50 20.09 293.00 0
2025/1/22 9:37:50 20.23 293.00 0
2025/1/22 9:37:50 20.17 293.00 0
2025/1/22 9:37:50 20.21 293.00 0
2025/1/22 9:37:50 20.17 294.00 0
2025/1/22 9:37:51 20.05 294.00 0
2025/1/22 9:37:51 20.19 294.00 0
2025/1/22 9:37:51 20.17 294.00 0
2025/1/22 9:37:51 20.21 294.00 0
2025/1/22 9:37:52 20.17 294.00 0
2025/1/22 9:37:52 20.17 294.00 0
2025/1/22 9:37:52 20.23 294.00 0
2025/1/22 9:37:52 20.17 294.00 0
2025/1/22 9:37:53 20.19 293.00 0
2025/1/22 9:37:53 20.21 293.00 0
2025/1/22 9:37:53 20.19 294.00 0
2025/1/22 9:37:53 20.15 294.00 0
2025/1/22 9:37:54 20.25 294.00 0
2025/1/22 9:37:54 20.15 294.00 0
2025/1/22 9:37:54 20.17 294.00 0
2025/1/22 9:37:54 20.23 294.00 0
2025/1/22 9:37:54 20.21 294.00 0
2025/1/22 9:37:55 20.17 294.00 0
2025/1/22 9:37:55 20.17 293.00 0
2025/1/22 9:37:55 20.19 293.00 0
2025/1/22 9:37:55 20.19 293.00 0
2025/1/22 9:37:56 20.17 294.00 0
2025/1/22 9:37:56 20.15 294.00 0
2025/1/22 9:37:56 20.15 294.00 0
2025/1/22 9:37:56 20.09 294.00 0
2025/1/22 9:37:57 20.23 294.00 0
2025/1/22 9:37:57 20.17 294.00 0
2025/1/22 9:37:57 20.19 294.00 0
2025/1/22 9:37:57 20.19 294.00 0
2025/1/22 9:37:58 20.07 294.00 0
2025/1/22 9:37:58 20.11 293.00 0
2025/1/22 9:37:58 20.13 294.00 0
2025/1/22 9:37:58 20.19 293.00 0
2025/1/22 9:37:58 20.07 293.00 0
2025/1/22 9:37:59 20.21 293.00 0
2025/1/22 9:37:59 20.15 293.00 0
2025/1/22 9:37:59 20.17 294.00 0
2025/1/22 9:37:59 20.17 294.00 0
2025/1/22 9:38:0 20.13 294.00 0
2025/1/22 9:38:0 20.19 294.00 0
2025/1/22 9:38:0 20.13 294.00 0
2025/1/22 9:38:0 20.29 294.00 0
2025/1/22 9:38:1 20.21 294.00 0
2025/1/22 9:38:1 20.21 294.00 0
2025/1/22 9:38:1 20.25 294.00 0
2025/1/22 9:38:1 20.21 294.00 0
2025/1/22 9:38:2 20.29 294.00 0
2025/1/22 9:38:2 20.09 294.00 0
2025/1/22 9:38:2 20.13 294.00 0
2025/1/22 9:38:2 20.17 294.00 0
2025/1/22 9:38:2 20.19 294.00 0
2025/1/22 9:38:3 20.17 294.00 0
2025/1/22 9:38:3 20.21 294.00 0
2025/1/22 9:38:3 20.13 294.00 0
2025/1/22 9:38:3 20.15 294.00 0
2025/1/22 9:38:4 20.17 294.00 0
2025/1/22 9:38:4 20.21 294.00 0
2025/1/22 9:38:4 20.29 294.00 0
2025/1/22 9:38:4 20.17 294.00 0
2025/1/22 9:38:5 20.17 294.00 0
2025/1/22 9:38:5 20.19 293.00 0
2025/1/22 9:38:5 20.15 293.00 0
2025/1/22 9:38:5 20.21 293.00 0
2025/1/22 9:38:6 20.23 293.00 0
2025/1/22 9:38:6 20.23 294.00 0
2025/1/22 9:38:6 20.21 293.00 0
2025/1/22 9:38:6 20.21 294.00 0
2025/1/22 9:38:7 20.23 294.00 0
2025/1/22 9:38:7 20.19 294.00 0
2025/1/22 9:38:7 20.15 294.00 0
2025/1/22 9:38:7 20.21 294.00 0
2025/1/22 9:38:8 20.17 294.00 0
2025/1/22 9:38:8 20.23 294.00 0
2025/1/22 9:38:8 20.13 294.00 0
2025/1/22 9:38:8 20.25 294.00 0
2025/1/22 9:38:9 20.15 294.00 0
2025/1/22 9:38:9 20.25 293.00 0
2025/1/22 9:38:9 20.19 293.00 0
2025/1/22 9:38:9 20.11 293.00 0
2025/1/22 9:38:10 20.21 294.00 0
2025/1/22 9:38:10 20.19 293.00 0
2025/1/22 9:38:10 20.17 293.00 0
2025/1/22 9:38:10 20.23 293.00 0
2025/1/22 9:38:11 20.19 294.00 0
2025/1/22 9:38:11 20.17 294.00 0
2025/1/22 9:38:11 20.13 293.00 0
2025/1/22 9:38:11 20.21 293.00 0
2025/1/22 9:38:11 20.33 294.00 0
2025/1/22 9:38:12 20.29 294.00 0
2025/1/22 9:38:12 20.15 294.00 0
2025/1/22 9:38:12 20.13 294.00 0
2025/1/22 9:38:12 20.23 294.00 0
2025/1/22 9:38:13 20.27 294.00 0
2025/1/22 9:38:13 20.23 294.00 0
2025/1/22 9:38:13 20.27 293.00 0
2025/1/22 9:38:13 20.19 294.00 0
2025/1/22 9:38:14 20.21 294.00 0
2025/1/22 9:38:14 20.17 293.00 0
2025/1/22 9:38:14 20.17 294.00 0
2025/1/22 9:38:14 20.31 294.00 0
2025/1/22 9:38:15 20.23 294.00 0
2025/1/22 9:38:15 20.27 294.00 0
2025/1/22 9:38:15 20.15 294.00 0
2025/1/22 9:38:15 20.13 294.00 0
2025/1/22 9:38:15 20.21 294.00 0
2025/1/22 9:38:16 20.13 294.00 0
2025/1/22 9:38:16 20.17 294.00 0
2025/1/22 9:38:16 20.21 294.00 0
2025/1/22 9:38:16 20.17 294.00 0
2025/1/22 9:38:17 20.27 294.00 0
2025/1/22 9:38:17 20.21 294.00 0
2025/1/22 9:38:17 20.15 294.00 0
2025/1/22 9:38:17 20.21 294.00 0
2025/1/22 9:38:18 20.17 294.00 0
2025/1/22 9:38:18 20.13 293.00 0
2025/1/22 9:38:18 20.23 293.00 0
2025/1/22 9:38:18 20.19 293.00 0
2025/1/22 9:38:19 20.21 293.00 0
2025/1/22 9:38:19 20.23 293.00 0
2025/1/22 9:38:19 20.19 293.00 0
2025/1/22 9:38:19 20.23 293.00 0
2025/1/22 9:38:19 20.09 293.00 0
2025/1/22 9:38:20 20.19 293.00 0
2025/1/22 9:38:20 20.25 293.00 0
2025/1/22 9:38:20 20.31 293.00 0
2025/1/22 9:38:20 20.37 293.00 0
2025/1/22 9:38:21 20.37 294.00 0
2025/1/22 9:38:21 20.37 294.00 0
2025/1/22 9:38:21 20.31 294.00 0
2025/1/22 9:38:21 20.21 294.00 0
2025/1/22 9:38:22 20.15 293.00 0
2025/1/22 9:38:22 20.19 294.00 0
2025/1/22 9:38:22 20.17 293.00 0
2025/1/22 9:38:22 20.15 293.00 0
2025/1/22 9:38:23 20.17 293.00 0
2025/1/22 9:38:23 20.17 293.00 0
2025/1/22 9:38:23 20.17 293.00 0
2025/1/22 9:38:23 20.25 293.00 0
2025/1/22 9:38:23 20.21 293.00 0
2025/1/22 9:38:24 20.19 293.00 0
2025/1/22 9:38:24 20.15 294.00 0
2025/1/22 9:38:24 20.19 294.00 0
2025/1/22 9:38:24 20.17 294.00 0
2025/1/22 9:38:25 20.21 294.00 0
2025/1/22 9:38:25 20.23 294.00 0
2025/1/22 9:38:25 20.21 294.00 0
2025/1/22 9:38:25 20.21 293.00 0
2025/1/22 9:38:26 20.23 293.00 0
2025/1/22 9:38:26 20.21 293.00 0
2025/1/22 9:38:26 20.21 293.00 0
2025/1/22 9:38:26 20.13 293.00 0
2025/1/22 9:38:27 20.15 293.00 0
2025/1/22 9:38:27 20.25 293.00 0
2025/1/22 9:38:27 20.23 293.00 0
2025/1/22 9:38:27 20.15 293.00 0
2025/1/22 9:38:27 20.23 294.00 0
2025/1/22 9:38:28 20.19 294.00 0
2025/1/22 9:38:28 20.15 294.00 0
2025/1/22 9:38:28 20.27 294.00 0
2025/1/22 9:38:28 20.27 294.00 0
2025/1/22 9:38:29 20.23 294.00 0
2025/1/22 9:38:29 20.17 294.00 0
2025/1/22 9:38:29 20.23 293.00 0
2025/1/22 9:38:29 20.19 293.00 0
2025/1/22 9:38:30 20.13 293.00 0
2025/1/22 9:38:30 20.19 294.00 0
2025/1/22 9:38:30 20.15 293.00 0
2025/1/22 9:38:30 20.15 294.00 0
2025/1/22 9:38:31 20.21 294.00 0
2025/1/22 9:38:31 20.13 294.00 0
2025/1/22 9:38:31 20.15 294.00 0
2025/1/22 9:38:31 20.17 294.00 0
2025/1/22 9:38:31 20.13 294.00 0
2025/1/22 9:38:32 20.21 293.00 0
2025/1/22 9:38:32 20.21 293.00 0
2025/1/22 9:38:32 20.23 293.00 0
2025/1/22 9:38:32 20.17 293.00 0
2025/1/22 9:38:33 20.21 293.00 0
2025/1/22 9:38:33 20.23 293.00 0
2025/1/22 9:38:33 20.17 293.00 0
2025/1/22 9:38:33 20.25 293.00 0
2025/1/22 9:38:34 20.11 293.00 0
2025/1/22 9:38:34 20.15 293.00 0
2025/1/22 9:38:34 20.27 293.00 0
2025/1/22 9:38:34 20.17 293.00 0
2025/1/22 9:38:35 20.23 293.00 0
2025/1/22 9:38:35 20.19 293.00 0
2025/1/22 9:38:35 20.21 293.00 0
2025/1/22 9:38:35 20.25 293.00 0
2025/1/22 9:38:36 20.15 294.00 0
2025/1/22 9:38:36 20.25 294.00 0
2025/1/22 9:38:36 20.21 294.00 0
2025/1/22 9:38:36 20.17 294.00 0
2025/1/22 9:38:36 20.23 294.00 0
2025/1/22 9:38:37 20.11 294.00 0
2025/1/22 9:38:37 20.17 293.00 0
2025/1/22 9:38:37 20.25 294.00 0
2025/1/22 9:38:37 20.17 293.00 0
2025/1/22 9:38:38 20.15 293.00 0
2025/1/22 9:38:38 20.27 293.00 0
2025/1/22 9:38:38 20.23 293.00 0
2025/1/22 9:38:38 20.17 294.00 0
2025/1/22 9:38:39 20.23 294.00 0
2025/1/22 9:38:39 20.33 293.00 0
2025/1/22 9:38:39 20.21 293.00 0
2025/1/22 9:38:39 20.17 294.00 0
2025/1/22 9:38:40 20.25 294.00 0
2025/1/22 9:38:40 20.19 293.00 0
2025/1/22 9:38:40 20.13 293.00 0
2025/1/22 9:38:40 20.09 294.00 0
2025/1/22 9:38:40 20.15 294.00 0
2025/1/22 9:38:41 20.27 293.00 0
2025/1/22 9:38:41 20.17 293.00 0
2025/1/22 9:38:41 20.15 293.00 0
2025/1/22 9:38:41 20.17 293.00 0
2025/1/22 9:38:42 20.17 293.00 0
2025/1/22 9:38:42 20.17 293.00 0
2025/1/22 9:38:42 20.15 293.00 0
2025/1/22 9:38:42 20.15 293.00 0
2025/1/22 9:38:43 20.23 293.00 0
2025/1/22 9:38:43 20.15 293.00 0
2025/1/22 9:38:43 20.21 293.00 0
2025/1/22 9:38:43 20.23 293.00 0
2025/1/22 9:38:44 20.11 293.00 0
2025/1/22 9:38:44 20.17 293.00 0
2025/1/22 9:38:44 20.21 293.00 0
2025/1/22 9:38:44 20.17 293.00 0
2025/1/22 9:38:44 20.23 293.00 0
2025/1/22 9:38:45 20.19 293.00 0
2025/1/22 9:38:45 20.09 293.00 0
2025/1/22 9:38:45 20.21 293.00 0
2025/1/22 9:38:45 20.33 293.00 0
2025/1/22 9:38:46 20.17 294.00 0
2025/1/22 9:38:46 20.23 294.00 0
2025/1/22 9:38:46 20.23 293.00 0
2025/1/22 9:38:46 20.23 293.00 0
2025/1/22 9:38:47 20.17 293.00 0
2025/1/22 9:38:47 20.25 293.00 0
2025/1/22 9:38:47 20.25 293.00 0
2025/1/22 9:38:47 20.23 293.00 0
2025/1/22 9:38:48 20.17 293.00 0
2025/1/22 9:38:48 20.29 293.00 0
2025/1/22 9:38:48 20.25 293.00 0
2025/1/22 9:38:48 20.15 293.00 0
2025/1/22 9:38:48 20.15 293.00 0
2025/1/22 9:38:49 20.15 293.00 0
2025/1/22 9:38:49 20.13 293.00 0
2025/1/22 9:38:49 20.13 293.00 0
2025/1/22 9:38:49 20.21 293.00 0
2025/1/22 9:38:50 20.21 293.00 0
2025/1/22 9:38:50 20.17 293.00 0
2025/1/22 9:38:50 20.17 294.00 0
2025/1/22 9:38:50 20.17 294.00 0
2025/1/22 9:38:51 20.17 294.00 0
2025/1/22 9:38:51 20.15 294.00 0
2025/1/22 9:38:51 20.21 294.00 0
2025/1/22 9:38:51 20.23 294.00 0
2025/1/22 9:38:52 20.21 293.00 0
2025/1/22 9:38:52 20.15 293.00 0
2025/1/22 9:38:52 20.15 293.00 0
2025/1/22 9:38:52 20.17 293.00 0
2025/1/22 9:38:52 20.21 293.00 0
2025/1/22 9:38:53 20.15 293.00 0
2025/1/22 9:38:53 20.17 294.00 0
2025/1/22 9:38:53 20.27 294.00 0
2025/1/22 9:38:53 20.21 294.00 0
2025/1/22 9:38:54 20.15 294.00 0
2025/1/22 9:38:54 20.11 294.00 0
2025/1/22 9:38:54 20.21 294.00 0
2025/1/22 9:38:54 20.17 294.00 0
2025/1/22 9:38:55 20.11 294.00 0
2025/1/22 9:38:55 20.13 294.00 0
