Fecha Hora Temperatura Distancia Laser_pequeño Paso_Madera
2025/1/16 9:58:24 21.39 356 61 1
2025/1/16 9:58:25 19.25 356 249 0
2025/1/16 9:58:27 19.63 332 242 0
2025/1/16 9:58:28 19.33 332 248 0
2025/1/16 9:58:29 19.03 330 222 0
2025/1/16 9:58:30 19.79 330 51 1
2025/1/16 9:58:31 21.43 355 80 1
2025/1/16 9:58:32 21.51 355 93 1
2025/1/16 9:58:33 21.67 356 237 0
2025/1/16 9:58:34 21.95 356 47 1
2025/1/16 9:58:35 22.11 356 108 1
2025/1/16 9:58:36 21.21 356 95 1
2025/1/16 9:58:37 21.21 356 42 1
2025/1/16 9:58:38 22.19 356 28 1
2025/1/16 9:58:39 22.05 356 8191 0
2025/1/16 9:58:40 21.55 356 56 1
2025/1/16 9:57:59 21.07 355 8191 0
2025/1/16 9:58:0 21.39 355 8191 0
2025/1/16 9:58:1 21.17 355 73 1
2025/1/16 9:58:2 21.37 355 12 1
2025/1/16 9:58:3 21.17 355 8191 0
2025/1/16 9:58:4 21.33 355 34 1
2025/1/16 9:58:5 21.27 355 8191 0
2025/1/16 9:58:7 21.33 355 8191 0
2025/1/16 9:58:8 21.27 355 57 1
2025/1/16 9:58:9 21.29 355 8191 0
2025/1/16 9:58:10 21.27 355 41 1
2025/1/16 9:58:11 21.05 355 68 1
2025/1/16 9:58:12 21.05 355 65 1
2025/1/16 9:58:13 21.29 355 32 1
2025/1/16 9:58:14 21.05 355 8191 0
2025/1/16 9:58:15 21.33 355 74 1
2025/1/16 9:58:16 21.29 355 0 1
2025/1/16 9:58:17 21.39 355 103 1
2025/1/16 9:58:18 21.15 355 109 1
2025/1/16 9:58:19 21.07 355 96 1
2025/1/16 9:58:20 21.21 355 86 1
2025/1/16 9:58:21 21.23 355 8191 0
2025/1/16 9:58:22 21.37 355 8191 0
2025/1/16 9:58:23 21.33 355 8191 0
2025/1/16 9:58:24 21.27 355 45 1
2025/1/16 9:58:25 21.39 355 8191 0
2025/1/16 9:58:26 21.29 355 40 1
2025/1/16 9:58:28 21.07 355 8191 0
2025/1/16 9:58:29 21.21 355 8191 0
2025/1/16 9:58:30 21.29 355 44 1
2025/1/16 9:58:31 21.45 355 8191 0
2025/1/16 9:58:32 21.43 355 47 1
2025/1/16 9:58:33 21.29 355 8191 0
2025/1/16 9:58:34 21.29 355 8191 0
2025/1/16 9:58:35 21.37 355 8191 0
2025/1/16 9:58:36 21.37 355 59 1
2025/1/16 9:58:37 21.33 355 58 1
2025/1/16 9:58:38 21.61 355 94 1
2025/1/16 9:58:39 21.39 355 8191 0
2025/1/16 9:58:40 21.37 355 8191 0
2025/1/16 9:58:41 21.37 355 53 1
2025/1/16 9:58:42 21.33 355 90 1
2025/1/16 9:58:43 21.43 355 8191 0
2025/1/16 9:58:44 21.37 355 47 1
2025/1/16 9:58:45 21.51 355 75 1
2025/1/16 9:58:46 21.49 355 255 0
2025/1/16 9:58:47 21.11 355 252 0
2025/1/16 9:58:49 20.99 343 257 0
2025/1/16 9:58:50 21.23 351 265 0
2025/1/16 9:58:51 21.11 351 289 0
2025/1/16 9:58:52 21.43 341 37 1
2025/1/16 9:58:53 21.49 341 8191 0
2025/1/16 9:58:54 21.45 354 57 1
2025/1/16 9:58:55 21.49 354 8191 0
2025/1/16 9:58:56 21.61 354 8191 0
2025/1/16 9:58:57 21.57 354 27 1
2025/1/16 9:58:58 21.39 354 35 1
2025/1/16 9:58:59 21.33 354 241 0
2025/1/16 9:59:0 21.63 354 271 0
2025/1/16 9:59:1 21.37 354 118 1
2025/1/16 9:59:2 21.39 354 58 1
2025/1/16 9:59:3 21.37 354 16 1
2025/1/16 9:59:4 21.39 354 78 1
2025/1/16 9:59:5 21.39 355 8191 0
2025/1/16 9:59:6 21.23 355 63 1
2025/1/16 9:59:7 21.21 355 110 1
2025/1/16 9:59:8 21.61 355 248 0
2025/1/16 9:59:10 21.05 334 261 0
2025/1/16 9:59:11 21.11 334 275 0
2025/1/16 9:59:12 21.01 328 270 0
2025/1/16 9:59:13 21.07 328 239 0
2025/1/16 9:59:14 20.95 335 269 0
2025/1/16 9:59:15 21.45 335 98 1
2025/1/16 9:59:16 21.27 354 66 1
2025/1/16 9:59:17 21.23 354 8191 0
2025/1/16 9:59:18 21.33 354 236 0
2025/1/16 9:59:19 21.33 355 232 0
2025/1/16 9:59:20 21.45 355 8191 0
2025/1/16 9:59:21 21.39 355 8191 0
2025/1/16 9:59:22 21.49 355 75 1
2025/1/16 9:59:23 21.29 355 8191 0
2025/1/16 9:59:24 21.43 355 47 1
2025/1/16 9:59:25 21.49 355 57 1
2025/1/16 9:59:26 21.33 355 8191 0
2025/1/16 9:59:27 21.63 355 8191 0
2025/1/16 9:59:28 21.27 355 8191 0
2025/1/16 9:59:30 21.45 355 8191 0
2025/1/16 9:59:31 21.37 355 41 1
2025/1/16 9:59:32 21.29 355 99 1
2025/1/16 9:59:33 21.37 355 29 1
2025/1/16 9:59:34 21.71 355 51 1
2025/1/16 9:59:35 21.37 355 17 1
2025/1/16 9:59:36 21.51 355 255 0
2025/1/16 9:59:37 21.23 353 280 0
2025/1/16 9:59:38 21.67 330 229 0
2025/1/16 9:59:39 21.27 330 254 0
2025/1/16 9:59:40 21.39 294 74 1
2025/1/16 9:59:41 21.27 294 50 1
2025/1/16 9:59:42 21.67 354 66 1
2025/1/16 9:59:43 21.43 354 87 1
2025/1/16 9:59:44 21.55 354 250 0
2025/1/16 9:59:45 21.49 354 192 1
2025/1/16 9:59:46 21.57 354 8191 0
2025/1/16 9:59:47 21.43 354 53 1
2025/1/16 9:59:48 21.23 354 8191 0
2025/1/16 9:59:49 21.51 354 8190 0
2025/1/16 9:59:51 21.45 354 8190 0
2025/1/16 9:59:52 21.23 354 156 1
2025/1/16 9:59:53 21.21 352 268 0
2025/1/16 9:59:54 21.15 352 269 0
2025/1/16 9:59:55 21.01 335 292 0
2025/1/16 9:59:56 21.07 335 285 0
2025/1/16 9:59:57 21.05 339 291 0
2025/1/16 9:59:58 21.05 339 8191 0
2025/1/16 9:59:59 21.37 354 8191 0
2025/1/16 10:0:0 21.37 356 8191 0
2025/1/16 10:0:1 21.29 354 8191 0
2025/1/16 10:0:2 21.17 354 258 0
2025/1/16 10:0:3 21.29 354 262 0
2025/1/16 10:0:4 21.29 354 8191 0
2025/1/16 10:0:5 21.17 354 64 1
2025/1/16 10:0:6 21.45 354 8191 0
2025/1/16 10:0:7 21.37 355 108 1
2025/1/16 10:0:8 21.29 355 104 1
2025/1/16 10:0:9 21.37 355 43 1
2025/1/16 10:0:10 21.27 355 50 1
2025/1/16 10:0:12 21.33 355 67 1
2025/1/16 10:0:13 21.29 355 84 1
2025/1/16 10:0:14 21.39 355 82 1
2025/1/16 10:0:15 21.27 355 8191 0
2025/1/16 10:0:16 21.39 355 8191 0
2025/1/16 10:0:17 21.21 355 8191 0
2025/1/16 10:0:18 21.21 355 71 1
2025/1/16 10:0:19 21.29 355 265 0
2025/1/16 10:0:20 21.15 325 168 1
2025/1/16 10:0:21 21.07 325 257 0
2025/1/16 10:0:22 21.21 325 228 0
2025/1/16 10:0:23 21.61 301 86 1
2025/1/16 10:0:24 21.91 301 8191 0
2025/1/16 10:0:25 22.07 355 48 1
2025/1/16 10:0:26 21.67 355 213 0
2025/1/16 10:0:27 21.73 355 228 0
2025/1/16 10:0:28 21.89 355 92 1
2025/1/16 10:0:29 21.83 355 71 1
2025/1/16 10:0:30 21.89 355 8191 0
2025/1/16 10:0:31 21.85 355 35 1
2025/1/16 10:0:33 21.91 355 83 1
2025/1/16 10:0:34 21.73 355 8191 0
2025/1/16 10:0:35 21.79 355 280 0
2025/1/16 10:0:36 20.43 355 285 0
2025/1/16 10:0:37 20.83 337 297 0
2025/1/16 10:0:38 20.89 337 245 0
2025/1/16 10:0:39 21.83 337 73 1
2025/1/16 10:0:40 21.97 355 0 1
2025/1/16 10:0:41 21.91 355 67 1
2025/1/16 10:0:42 21.89 355 254 0
2025/1/16 10:0:43 21.91 355 50 1
2025/1/16 10:0:44 21.73 355 8191 0
2025/1/16 10:0:45 21.73 355 8190 0
2025/1/16 10:0:46 21.61 355 8191 0
2025/1/16 10:0:47 21.95 356 38 1
2025/1/16 10:0:48 21.77 356 48 1
2025/1/16 10:0:49 21.55 356 276 0
2025/1/16 10:0:50 20.59 356 257 0
2025/1/16 10:0:51 20.45 334 304 0
2025/1/16 10:0:52 20.55 334 286 0
2025/1/16 10:0:54 21.33 342 29 1
2025/1/16 10:0:55 21.63 342 8191 0
2025/1/16 10:0:56 21.91 356 8191 0
2025/1/16 10:0:57 21.97 356 149 1
2025/1/16 10:0:58 21.71 356 269 0
2025/1/16 10:0:59 22.01 354 8191 0
2025/1/16 10:1:0 21.89 354 8191 0
2025/1/16 10:1:1 21.73 354 56 1
2025/1/16 10:1:2 21.89 355 77 1
2025/1/16 10:1:3 21.85 355 8191 0
2025/1/16 10:1:4 21.61 355 92 1
2025/1/16 10:1:5 22.07 355 8191 0
2025/1/16 10:1:6 21.91 355 8191 0
2025/1/16 10:1:7 21.71 355 85 1
2025/1/16 10:1:8 21.63 355 82 1
2025/1/16 10:1:9 21.83 355 53 1
2025/1/16 10:1:10 21.95 355 76 1
2025/1/16 10:1:11 21.77 355 14 1
2025/1/16 10:1:12 22.19 356 8191 0
2025/1/16 10:1:14 21.83 356 8191 0
2025/1/16 10:1:15 22.13 356 51 1
2025/1/16 10:1:16 21.79 356 75 1
2025/1/16 10:1:17 21.89 356 193 1
2025/1/16 10:1:18 21.63 356 221 0
2025/1/16 10:1:19 21.95 356 248 0
2025/1/16 10:1:20 20.49 356 254 0
2025/1/16 10:1:21 21.21 341 220 0
2025/1/16 10:1:22 21.21 341 210 0
2025/1/16 10:1:23 21.23 329 241 0
2025/1/16 10:1:24 21.45 329 8191 0
2025/1/16 10:1:25 23.09 355 59 1
2025/1/16 9:57:24 19.99 354 8191 0
2025/1/16 9:57:25 19.99 354 8191 0
2025/1/16 9:57:26 19.93 354 31 1
2025/1/16 9:57:27 20.09 354 8191 0
2025/1/16 9:57:28 20.11 354 91 1
